p,t,maximizing_S_count,affine_orbit_count,normalized_models_enumerated,additive_energy_p25,additive_energy_p50,additive_energy_p75,additive_energy_p99,energy_distribution_complete,proven,search_method
421,85,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,86,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,87,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,88,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,89,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,90,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,91,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,92,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,93,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,94,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,95,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,96,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,97,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,98,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,99,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,100,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,101,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,102,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,103,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,104,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,105,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,106,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,107,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,108,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,109,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,110,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,111,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,112,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,113,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,114,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,115,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,116,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,117,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,118,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,119,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,120,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,121,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,122,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,123,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,124,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,125,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,126,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,127,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,128,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,129,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,130,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,131,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,132,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,133,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,134,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,135,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,136,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,137,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,138,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,139,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,140,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,141,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,142,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,143,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,144,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,145,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,146,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,147,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,148,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,149,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,150,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,151,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,152,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,153,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,154,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,155,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,156,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,157,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,158,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,159,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,160,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,161,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,162,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,163,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,164,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,165,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,166,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,167,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,168,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,169,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,170,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,171,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,172,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,173,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,174,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,175,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,176,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,177,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,178,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,179,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,180,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,181,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,182,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,183,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,184,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,185,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,186,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,187,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,188,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,189,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,190,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,191,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,192,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,193,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,194,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,195,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,196,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,197,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,198,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,199,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,200,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,201,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,202,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,203,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,204,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,205,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,206,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,207,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,208,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,209,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,210,67,,67,4640722,4641674,4642622,6174070,false,false,constructive_bruteforce
431,1,67,,67,4979579,4980659,4981939,6625655,false,false,constructive_bruteforce
431,2,1,,67,4982119,4982119,4982119,4982119,false,false,constructive_bruteforce
431,3,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,4,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,5,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,6,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,7,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,8,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,9,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,10,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,11,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,12,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,13,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,14,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,15,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,16,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,17,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,18,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,19,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,20,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,21,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,22,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,23,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,24,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,25,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,26,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,27,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,28,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,29,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,30,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,31,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,32,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,33,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,34,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,35,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,36,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,37,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,38,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,39,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,40,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,41,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,42,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,43,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,44,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,45,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,46,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,47,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,48,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,49,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,50,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,51,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,52,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,53,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,54,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,55,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,56,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,57,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,58,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,59,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,60,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,61,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,62,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,63,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
431,64,1,,67,6625655,6625655,6625655,6625655,false,false,constructive_bruteforce
